# Created by Octave 5.2.0, Sat Sep 05 17:32:10 2020 GMT <unknown@DESKTOP-FG2RT7V>
# name: Xl
# type: matrix
# rows: 60
# columns: 2
 0.52990190649999991 0.6773969232
 0.55889180799999993 0.450247536
 0.69586059099999997 0.61056592479999994
 0.54783928599999987 0.78731589600000007
 0.53023589649999991 0.69042183359999998
 0.54967569849999987 0.47053348480000001
 0.57647625399999991 0.60714207199999992
 0.5795669994999999 0.71266838880000005
 0.51350944449999991 0.75678915680000003
 0.49317910599999998 0.61653499840000003
 0.46853224600000004 0.58636539200000004
 0.60753905199999991 0.42358793120000005
 0.80411774949999992 0.63154291039999999
 0.77742303549999991 0.66722891039999999
 0.73912927449999988 0.72302862400000001
 0.70057028499999996 0.55584587360000004
 0.76979888349999992 0.83223782239999999
 0.46630395099999994 0.54611364000000007
 0.46206592750000003 0.55362506879999995
 0.46426264749999996 0.69580002559999998
 0.49044828099999999 0.81858835360000004
 0.50704648749999992 0.74594485919999998
 0.63855629199999997 0.6421887328
 0.60034188249999987 0.45407424480000003
 0.52136517249999992 0.77010465920000004
 0.6321959064999999 0.53765952959999996
 0.52963884999999999 0.84437397439999995
 0.71970197650000001 0.46522598079999999
 0.42809886850000001 0.74864728159999994
 0.54289330299999994 0.73779936000000002
 0.367679227 0.47348242080000003
 0.3949514905 0.49007658239999996
 0.44402485599999997 0.36538608640000003
 0.36511830550000002 0.381553696
 0.34427819500000001 0.45387117600000004
 0.33822923649999997 0.43171976479999996
 0.54742678749999996 0.33906793600000001
 0.58626153549999993 0.38056488479999995
 0.36279395050000002 0.26551406720000004
 0.27038678199999999 0.38752849600000006
 0.47094819699999996 0.41573470879999996
 0.41221986850000003 0.40777906399999997
 0.50665878999999991 0.28598025920000003
 0.42633080500000003 0.57056466559999997
 0.44934478149999996 0.47294702239999997
 0.46572579549999998 0.57582252320000005
 0.45897513849999999 0.48316580480000004
 0.40656576700000002 0.51637243359999996
 0.38719045299999999 0.39462066400000007
 0.362289739 0.57677891199999998
 0.41920640199999998 0.5539699696
 0.38578195300000001 0.52619744160000004
 0.45931713999999996 0.39838789600000002
 0.42945156699999998 0.66572212479999993
 0.30380774649999998 0.51988072320000001
 0.32877107500000002 0.44595547040000005
 0.32309063500000001 0.47049663679999998
 0.44378297499999997 0.33899540480000001
 0.38927629899999999 0.51892748639999997
 0.31840920250000004 0.42709420480000004


